Date; Montly Sales ;Company;Customer Name
2025/05/20;924;none;XPS Enterprises
2025/05/20;1989;none;LT Lubes
2025/05/20;1989;none;Enviro Plastic Africa
2025/05/20;3977;none;Stu Davidson & Sons (Pty) Ltd
2025/05/20;3977;none;Stu Davidson & Sons (Pty) Ltd
2025/05/20;3977;none;Stu Davidson & Sons (Pty) Ltd
2025/05/20;3977;none;Jacobs Techincal Excellence (Pty) Ltd
2025/05/20;3977;none;CSV Construction
2025/05/20;3977;none;Delport and Murray CC t/a VM Power Marine
2025/05/20;6867;none;Afrimat Mining Services (Pty) Ltd
2025/05/20;7954;none;Western Cape Spar Group (Pty) Ltd
2025/05/20;7954;none;Witels Verhuring (Pty) Ltd
2025/05/20;10564;none;JJM Mining Services (Pty) Ltd
2025/05/20;37876;none;Afrimat Mining Services (Pty) Ltd
2025/05/20;41760;none;South African Radio Astronomy Observatory (SARAO)
2025/05/20;49410;none;Raubex Construction (Pty) Ltd
2025/05/21;192;none;OPM Industrial Services (Pty) Ltd
2025/05/21;494;none;Intertek Testing Services SA
2025/05/21;568;none;Schmishauser Plumbing and Electrical
2025/05/21;974;none;Heavy Duty Earthmoving Parts CC
2025/05/21;1242;none;Total Vaal (Pty) Ltd T/A Complete Filtration Solution
2025/05/21;3430;none;Steam House Western Cape (Pty) Ltd
2025/05/21;3977;none;Apollo Brick
2025/05/21;3977;none;Heavy Duty Earthmoving Parts CC
2025/05/21;3977;none;OPM Industrial Services (Pty) Ltd
2025/05/21;5966;none;Koupa Services
2025/05/21;7954;none;MAN Energy Solutions South Africa (Pty) Ltd
2025/05/21;9943;none;Nikham Rotating Equipment Monitoring (Pty) Ltd
2025/05/21;10564;none;Mining Equipment Sales and Rental (Pty) Ltd
2025/05/21;17208;none;GEA Africa (Pty) Ltd
2025/05/21;19885;none;Perfect Filtration (Pty) Ltd
2025/05/21;21127;none;Stuart Coal (Pty) Ltd
2025/05/21;40121;none;Moreson Grondverskuiwers
2025/05/22;568;none;Shuthuka Mechanisation
2025/05/22;568;none;Bryan Biggs
2025/05/22;1074;none;Intertek Testing Services SA
2025/05/22;1989;none;Surepower Trading Co.(Pty) Ltd t/a Surepower Generator Services
2025/05/22;2471;none;Trans Hex Supply Services (Pty) Ltd
2025/05/22;7575;none;Afrimat Readymix (Cape) (Pty) Ltd
2025/05/22;7954;none;Hytec South Africa (RF) (Pty) Ltd
2025/05/22;7954;none;Golden Arrow Bus Services (Pty) Ltd t/a Multisuppliers
2025/05/22;17993;none;Power Construction (Pty) Ltd
2025/05/22;32671;none;Afrimat Mining Services (Pty) Ltd
2025/05/22;39770;none;Excavo Mining (Pty) Ltd
2025/05/22;70052;none;Golden Arrow Bus Services (Pty) Ltd t/a Multisuppliers
2025/05/22;113628;none;Afrimat CM Western Cape (Pty) Ltd
2025/05/23;3977;none;CA Filters (Pty) Ltd
2025/05/23;7954;none;Burger and Wallace
2025/05/23;35188;none;Benhaus Mining Services (Pty) Ltd
2025/05/23;39052;none;Afrimat Mining Services (Pty) Ltd
2025/05/23;94690;none;Afrimat Industries South Africa (Pty) Ltd
2025/05/26;-1293;none;High Power Equipment Africa (Pty) Ltd
2025/05/26;199;none;Mobi Lab (Pty) Ltd T/A Mobilab
2025/05/26;311;none;Q-Base
2025/05/26;540;none;Piezo
2025/05/26;568;none;Felix
2025/05/26;568;none;Engines and More CC
2025/05/26;568;none;Q-Base
2025/05/26;568;none;Engines and More CC
2025/05/26;1136;none;Sonly International Machinery
2025/05/26;1136;none;Leruo Facilities
2025/05/26;1542;none;Afrimat Mining Services (Pty) Ltd
2025/05/26;1704;none;Evron Petroleum
2025/05/26;1848;none;Reddy Group International (Pty) Limited
2025/05/26;1989;none;Western Cape Diesel Technology (Pty) Ltd
2025/05/26;2525;none;J & E Lube Solutions (Pty) Ltd
2025/05/26;3977;none;Liquinel Supplies
2025/05/26;3977;none;Anglo Oil Filtration (Pty) Ltd
2025/05/26;3977;none;Rus Energy (Pty) Ltd
2025/05/26;7954;none;Coreli (Pty) Ltd
2025/05/26;11931;none;H and I Plant (Pty) Ltd
2025/05/26;20121;none;Sany Equipment South Africa (Pty) Ltd
2025/05/26;21127;none;Stuart Coal (Pty) Ltd
2025/05/26;26320;none;Raubex Construction (Pty) Ltd
2025/05/27;-7954;none;MAN Energy Solutions South Africa (Pty) Ltd
2025/05/27;153;none;Intertek Testing Services SA
2025/05/27;568;none;MCMCO CC t/a MCM Africa
2025/05/27;924;none;Geonoplis & Associates
2025/05/27;1136;none;Leruo Facilities
2025/05/27;19466;none;The South African Breweries (Pty) Ltd
2025/05/28;1989;none;Leruo Facilities
2025/05/28;7575;none;Cape Lime (Pty) Ltd
2025/05/28;11931;none;H and I Plant (Pty) Ltd
2025/05/28;15908;none;Sea Harvest Corporation (Pty) Ltd Viking Fishing Division
2025/05/29;1136;none;Drivetrain Truck Transmission Specialists
2025/05/30;3977;none;CSV Construction
2025/05/30;3977;none;Stu Davidson & Sons (Pty) Ltd
2025/05/30;3977;none;Stu Davidson & Sons (Pty) Ltd
2025/05/30;32869;none;Martin & East (Pty) Ltd
2025/05/31;-895;none;CD Petroleum Services CC T/A Specialised Petroleum Services
2025/05/31;394;none;Alliance Oil
2025/05/31;406;none;Evron Petroleum
2025/05/31;568;none;NBTZ - Ntombi
2025/05/31;568;none;VIB Auto Electrical Services
2025/05/31;708;none;Orik (Pty) Ltd
2025/05/31;924;none;Engen Lakeside Motors
2025/05/31;1074;none;Intertek Testing Services SA
2025/05/31;1136;none;The South African Breweries - Maltings (Pty) Ltd
2025/05/31;1235;none;Piet Citrus (Pty) Ltd
2025/05/31;1448;none;Opstaan Soutwerke
2025/05/31;1704;none;3G Relocations
2025/05/31;1848;none;Quattro Lubricants
2025/05/31;2375;none;Tradeon CC
2025/05/31;2530;none;Tronox Namakwa Sands
2025/05/31;3230;none;Engen Petroleum (Pty) Ltd
2025/05/31;3977;none;HDT Lubrication Technology (Pty) Ltd
2025/05/31;3977;none;Golden Arrow Bus Services (Pty) Ltd t/a Multisuppliers
2025/05/31;6176;none;Jacobs Techincal Excellence (Pty) Ltd
2025/05/31;7178;none;Tronox Namakwa Sands
2025/05/31;7954;none;ISO-Reliability Partners (Pty) Ltd
2025/05/31;9238;none;Isambane Mining (Pty) Ltd
2025/05/31;10474;none;Longyuan Engineering South Africa (Pty) Ltd
2025/05/31;11931;none;Fuchs Lubricants South Africa (Pty) Ltd
2025/05/31;21127;none;Stuart Coal (Pty) Ltd
2025/05/31;23862;none;Isambane Mining (Pty) Ltd
2025/05/31;23862;none;Isambane Mining (Pty) Ltd
2025/05/31;23862;none;Isambane Mining (Pty) Ltd
2025/05/31;23862;none;Isambane Mining (Pty) Ltd
2025/05/31;36262;none;Tradeon CC
2025/05/31;40906;none;Excavo Mining (Pty) Ltd
2025/05/31;145811;none;JWA Condition Monitoring & Trading CC
2025/05/31;187638;none;CD Petroleum Services CC T/A Specialised Petroleum Services
2025/06/04;-1557;none;Jacobs Techincal Excellence (Pty) Ltd
2025/06/04;1848;none;Media Film Service (SA) (Pty) Ltd
2025/06/04;4625;none;SPS Consumables
2025/06/04;19922;none;SPS Consumables
2025/06/05;3075;none;Irvin & Johnson Limited
2025/06/05;4302;none;Apollo Air CC
2025/06/05;7954;none;High Power Equipment Africa (Pty) Ltd
2025/06/05;7954;none;Atlantis Sand Sales CC
2025/06/05;8604;none;Bowler Plastics (Pty) Ltd
2025/06/05;11931;none;Tronox Namakwa Sands
2025/06/05;12933;none;Benhaus Mining Services (Pty) Ltd
2025/06/05;15908;none;Torq Industries (Pty) Ltd
2025/06/05;35188;none;Benhaus Mining Services (Pty) Ltd
2025/06/05;35188;none;Benhaus Mining Services (Pty) Ltd
2025/06/06;3977;none;Jacobs Techincal Excellence (Pty) Ltd
2025/06/06;7954;none;Africa Biomass Company (Pty) Ltd
2025/06/07;924;none;Euro Motor Clinic
2025/06/07;1136;none;CBS Plant (Pty) Ltd
2025/06/07;1948;none;RS Fuels
2025/06/07;2151;none;Comar Chemicals (PTY) LTD
2025/06/07;2471;none;Trans Hex Supply Services (Pty) Ltd
2025/06/07;7575;none;Cape Lime (Pty) Ltd
2025/06/07;7954;none;TVM Construction (Pty) Ltd
2025/06/07;11931;none;High Power Equipment Africa (Pty) Ltd
2025/06/09;1989;none;Oil Flow
2025/06/10;199;none;Mobi Lab (Pty) Ltd T/A Mobilab
2025/06/10;568;none;Nikham Rotating Equipment Monitoring (Pty) Ltd
2025/06/10;924;none;Evron Petroleum
2025/06/10;1235;none;Trans Hex Supply Services (Pty) Ltd
2025/06/10;1989;none;Alert Engine Parts
2025/06/10;1989;none;Orbit Industrial
2025/06/10;2151;none;Filtration Management Solutions (Pty) Ltd
2025/06/10;2354;none;CIS Industrial Services (Pty) Ltd
2025/06/10;3977;none;Apollo Brick
2025/06/10;3977;none;Quattro Lubricants
2025/06/10;4116;none;Anglo Oil Filtration (Pty) Ltd
2025/06/10;4951;none;H and I Plant (Pty) Ltd
2025/06/10;5966;none;African Marine Solutions Group (Pty) Ltd
2025/06/10;6453;none;PMT Condition Monitoring (Pty) Ltd
2025/06/10;7954;none;Evron Petroleum
2025/06/10;7954;none;Sylco Plant Hire (Pty) Ltd
2025/06/10;7954;none;Heavy Duty Earthmoving Parts CC
2025/06/10;11363;none;Cape Lime (Pty) Ltd
2025/06/10;14400;none;Komatsu South Africa (Pty) Ltd.
2025/06/10;20121;none;Sany Equipment South Africa (Pty) Ltd
2025/06/10;20121;none;Sany Equipment South Africa (Pty) Ltd
2025/06/10;20587;none;TMS International South Africa (Pty) Ltd
2025/06/10;35188;none;Benhaus Mining Services (Pty) Ltd
2025/06/10;56076;none;AfrEquip (Pty) Ltd.
2025/06/11;3977;none;Two Ships Filtration (Pty) Ltd
2025/06/13;457;none;Anglo Oil Filtration (Pty) Ltd
2025/06/13;522;none;Armscor
2025/06/13;924;none;Jacobs Techincal Excellence (Pty) Ltd
2025/06/13;924;none;Salamax 900 (Pty) Ltd t/a Morgan Isuzu Bethlehem
2025/06/13;924;none;Salamax 900 (Pty) Ltd t/a Morgan Isuzu Bethlehem
2025/06/13;1841;none;Intertek Testing Services SA
2025/06/13;1848;none;Media Film Service (SA) (Pty) Ltd
2025/06/13;3977;none;Golden Arrow Bus Services (Pty) Ltd t/a Multisuppliers
2025/06/13;3977;none;CA Filters (Pty) Ltd
2025/06/13;7954;none;Burger and Wallace
2025/06/13;7954;none;C.T.C Plant Company (Pty) Ltd
2025/06/13;10754;none;African Marine Solutions Group (Pty) Ltd
2025/06/13;15908;none;Civils 2000 Plant Hire CC
2025/06/13;15908;none;Golden Arrow Bus Services (Pty) Ltd t/a Multisuppliers
2025/06/13;17208;none;Penflex (Pty) Ltd
2025/06/13;17897;none;Commercial Cold Storage (Pty) Ltd
2025/06/13;24704;none;Martin & East (Pty) Ltd
2025/06/17;924;none;Pure Silk Invest 2 (Pty) Ltd t/a Group 1 Kuilsriver
2025/06/18;25851;none;Everllence South Africa (Pty) Ltd
2025/06/23;924;none;Dixomark t/a Strater Fuel
2025/06/23;924;none;Aurum Metals
2025/06/23;1704;none;Benhaus Mining Services (Pty) Ltd
2025/06/23;1704;none;Cowley Exhaust System Nelspruit cc
2025/06/23;3977;none;Two Ships Filtration (Pty) Ltd
2025/06/23;5966;none;Pronano Engineering Supplies
2025/06/23;7954;none;TMS International South Africa (Pty) Ltd
2025/06/23;11931;none;Executive Vibration
2025/06/23;12352;none;TMS International South Africa (Pty) Ltd
2025/06/24;568;none;Filtration Management Solutions (Pty) Ltd
2025/06/24;924;none;Chalk-Air WC (Pty) Ltd
2025/06/24;924;none;Geonoplis & Associates
2025/06/24;924;none;XPS Enterprises
2025/06/24;924;none;Moov Fuel (Pty) Ltd
2025/06/24;1136;none;Benhaus Mining Services (Pty) Ltd
2025/06/24;1136;none;African Group Lubricants (Pty) Ltd
2025/06/24;3977;none;Fuchs Lubricants South Africa (Pty) Ltd
2025/06/24;3977;none;Portland Quarry (Pty) Ltd
2025/06/24;3977;none;Applied Filtration Solutions
2025/06/24;7954;none;Witels Verhuring (Pty) Ltd
2025/06/24;9238;none;Isambane Mining (Pty) Ltd
2025/06/24;11931;none;H and I Plant (Pty) Ltd
2025/06/24;15908;none;CA Filters (Pty) Ltd
2025/06/24;18938;none;Afrimat CM Western Cape (Pty) Ltd
2025/06/24;23862;none;Isambane Mining (Pty) Ltd
2025/06/24;25812;none;GEA Africa (Pty) Ltd
2025/06/24;28800;none;Komatsu South Africa (Pty) Ltd.
2025/06/24;32412;none;Afrimat Mining Services (Pty) Ltd
2025/06/24;36000;none;Komatsu South Africa (Pty) Ltd.
2025/06/24;39600;none;Komatsu South Africa (Pty) Ltd.
2025/06/25;-994;none;High Power Equipment Africa (Pty) Ltd
2025/06/25;387;none;Afrimat Mining Services (Pty) Ltd
2025/06/25;568;none;Hennie Adriaens
2025/06/25;568;none;Deojay Petroleum KZN (Pty) Ltd
2025/06/25;617;none;Orik (Pty) Ltd
2025/06/25;924;none;Jacobs Techincal Excellence (Pty) Ltd
2025/06/25;1235;none;Raubex Construction (Pty) Ltd
2025/06/25;1380;none;Intertek Testing Services SA
2025/06/25;1863;none;Total Vaal (Pty) Ltd T/A Complete Filtration Solution
2025/06/25;1989;none;Filterman Polokwana
2025/06/25;1989;none;Dykon Engineering (Pty) Ltd
2025/06/25;2771;none;Perfect Filtration (Pty) Ltd
2025/06/25;3977;none;Dirk Lochner Transport (Pty) Ltd
2025/06/25;7954;none;Lube Marketing (Pty) Ltd - Paarden Eiland
2025/06/25;7954;none;Concord Access Solutions (Pty) Ltd
2025/06/25;7954;none;Desmond Equipment SA (Pty) Ltd
2025/06/25;10564;none;Mining Equipment Sales and Rental (Pty) Ltd
2025/06/25;10755;none;EVA Systems
2025/06/25;15057;none;EVA Systems
2025/06/25;15908;none;Perfect Filtration (Pty) Ltd
2025/06/25;21127;none;Stuart Coal (Pty) Ltd
2025/06/25;23862;none;Isambane Mining (Pty) Ltd
2025/06/25;35188;none;Benhaus Mining Services (Pty) Ltd
2025/06/25;59655;none;Isambane Mining (Pty) Ltd
2025/06/25;96584;none;Yellow Technical Services (Pty) Ltd
2025/06/26;568;none;Inkampani Group (Pty) Ltd
2025/06/26;660;none;Q-Base
2025/06/26;3977;none;Commercial Cold Storage (Pty) Ltd
2025/06/26;3977;none;Actom (Pty) Ltd
2025/06/26;3977;none;Hirsch Hydraulic Services CC
2025/06/26;6453;none;Master & Owners Asteria c/o Del Shipping & Trading (Pty)Ltd
2025/06/26;7954;none;Excavo Mining (Pty) Ltd
2025/06/26;13920;none;Duferco Steel Processing (Pty) Ltd
2025/06/26;19466;none;The South African Breweries (Pty) Ltd
2025/06/26;23862;none;Isambane Mining (Pty) Ltd
2025/06/26;36567;none;Longyuan Engineering South Africa (Pty) Ltd
2025/06/27;568;none;Keis Electronics
2025/06/27;924;none;Heinz Modricky
2025/06/27;3977;none;Commercial Cold Storage (Pty) Ltd
2025/06/27;6453;none;Latitude Technologies CC
2025/06/29;4302;none;Energy Partners Refrigeration (Pty) Ltd
2025/06/29;7954;none;H and I Plant (Pty) Ltd
2025/06/29;9943;none;Nikham Offshore (Pty) Ltd
2025/06/30;311;none;Trans Hex Supply Services (Pty) Ltd
2025/06/30;568;none;Blue Ocean Mining (Pty) Ltd
2025/06/30;568;none;Agro Mining
2025/06/30;568;none;Heavy Duty Earthmoving Parts CC
2025/06/30;621;none;Total Vaal (Pty) Ltd T/A Complete Filtration Solution
2025/06/30;669;none;Afrimat Contracting International (Pty) Ltd
2025/06/30;858;none;PPC Cement SA (Pty) Ltd
2025/06/30;885;none;Orik (Pty) Ltd
2025/06/30;924;none;Bubesi Energy
2025/06/30;1830;none;Anglo Oil Filtration (Pty) Ltd
2025/06/30;1989;none;LT Lubes
2025/06/30;2151;none;Hydromech Solutions (Pty) Ltd
2025/06/30;2771;none;Tankleen Engineering
2025/06/30;2771;none;Junior H Trucking
2025/06/30;3977;none;Heavy Duty Earthmoving Parts CC
2025/06/30;4772;none;Nouum Engineering (Pty) Ltd
2025/06/30;5966;none;African Marine Solutions Group (Pty) Ltd
2025/06/30;6800;none;Burger and Wallace
2025/06/30;7954;none;Khulthele Engineering & Safety Supplies (Pty) Ltd
2025/06/30;7954;none;Fuchs Lubricants South Africa (Pty) Ltd
2025/06/30;9238;none;Isambane Mining (Pty) Ltd
2025/06/30;21127;none;Stuart Coal (Pty) Ltd
2025/06/30;25404;none;Isambane Mining (Pty) Ltd
2025/06/30;30114;none;RCL Foods Sugar and Milling (Pty) Ltd
2025/06/30;31816;none;Simvic Group CC
2025/06/30;34439;none;Tradeon CC
2025/06/30;34998;none;JWA Condition Monitoring & Trading CC
2025/06/30;35188;none;Benhaus Mining Services (Pty) Ltd
2025/06/30;43020;none;Torqes Services (Pty) Ltd T/A Torqes Engineering
2025/06/30;211471;none;CD Petroleum Services CC T/A Specialised Petroleum Services
2025/07/02;4176;none;Ardagh Glass Packaging South Africa (Pty) Ltd
2025/07/02;4517;none;Ardagh Glass Packaging South Africa (Pty) Ltd
2025/07/03;25940;none;Martin & East (Pty) Ltd
2025/07/04;19018;none;SPS Consumables
2025/07/04;34111;none;SPS Consumables
2025/07/07;6800;none;Power Construction (Pty) Ltd
2025/07/07;13580;none;Benhaus Mining Services (Pty) Ltd
2025/07/07;20880;none;TMS International South Africa (Pty) Ltd
2025/07/08;597;none;Canrho Trading
2025/07/08;1235;none;Piet Citrus (Pty) Ltd
2025/07/08;2259;none;Everflo (Pty) Ltd
2025/07/08;4176;none;Jacobs Techincal Excellence (Pty) Ltd
2025/07/08;12528;none;High Power Equipment Africa (Pty) Ltd
2025/07/08;20121;none;Afrimat Mining Services (Pty) Ltd
2025/07/09;437;none;Orik (Pty) Ltd
2025/07/09;654;none;Two Ships Filtration (Pty) Ltd
2025/07/09;875;none;Orik (Pty) Ltd
2025/07/09;970;none;Bubesi Energy
2025/07/09;970;none;Chalk-Air WC (Pty) Ltd
2025/07/09;1217;none;Evron Petroleum
2025/07/09;1989;none;Industrial Bakeware Company (Pty) Ltd t/a IBCO
2025/07/09;2045;none;RS Fuels
2025/07/09;2386;none;Q-Base
2025/07/09;2594;none;Trans Hex Supply Services (Pty) Ltd
2025/07/09;3977;none;Tronox Namakwa Sands
2025/07/09;3977;none;Orbit Commercial Vehicles Cape Town
2025/07/09;4176;none;AW Laser
2025/07/09;4176;none;Quattro Lubricants
2025/07/09;4176;none;600CT Manufacturing (Pty) Ltd
2025/07/09;4176;none;Stu Davidson & Sons (Pty) Ltd
2025/07/09;4176;none;Stu Davidson & Sons (Pty) Ltd
2025/07/09;4207;none;Q4 Fuel Global Morreesburg
2025/07/09;7575;none;Afrimat CM Eastern Cape (Pty) Ltd
2025/07/09;7575;none;Afrimat Readymix (Cape) (Pty) Ltd
2025/07/09;8352;none;TVM Construction (Pty) Ltd
2025/07/09;8352;none;FGW Generators (Pty) Ltd
2025/07/09;12528;none;H and I Plant (Pty) Ltd
2025/07/09;12528;none;H and I Plant (Pty) Ltd
2025/07/09;20880;none;Heavy Duty Earthmoving Parts CC
2025/07/09;31451;none;Ngoola (Pty) Ltd
2025/07/10;644;none;Intertek Testing Services SA
2025/07/10;644;none;Intertek Testing Services SA
2025/07/10;970;none;Ultrafine Depth Filtration
2025/07/10;970;none;XPS Enterprises
2025/07/10;1989;none;GDH Harvesting (Pty) Ltd
2025/07/10;4176;none;C.T.C Plant Company (Pty) Ltd
2025/07/10;4176;none;Orbit Industrial
2025/07/10;4176;none;AW Laser
2025/07/10;4517;none;Apollo Air CC
2025/07/10;11931;none;Nikham Rotating Equipment Monitoring (Pty) Ltd
2025/07/10;18893;none;Power Construction (Pty) Ltd
2025/07/11;6264;none;Proscan Thermograph (Pty) Ltd
2025/07/11;8352;none;Atlantis Sand Sales CC
2025/07/11;12550;none;TMS International South Africa (Pty) Ltd
2025/07/11;58882;none;AfrEquip (Pty) Ltd.
2025/07/16;-2088;none;African Marine Solutions Group (Pty) Ltd
2025/07/16;163;none;Afrimat Quarrying South Africa (Pty) Ltd
2025/07/16;1986;none;Martin & East (Pty) Ltd
2025/07/16;2088;none;African Marine Solutions Group (Pty) Ltd
2025/07/16;2088;none;Orbit Industrial
2025/07/16;2088;none;African Marine Solutions Group (Pty) Ltd
2025/07/16;2088;none;Speciality Oil and Lubricants
2025/07/16;2594;none;Junior H Trucking
2025/07/16;8352;none;Tronox Namakwa Sands
2025/07/16;12528;none;Actom (Pty) Ltd
2025/07/16;19771;none;Afrimat Mining Services (Pty) Ltd
2025/07/17;6800;none;Afrimat CM Western Cape (Pty) Ltd
2025/07/18;204;none;Alliance Oil
2025/07/18;597;none;Nouum Engineering (Pty) Ltd
2025/07/18;2088;none;Surepower Trading Co.(Pty) Ltd t/a Surepower Generator Services
2025/07/18;2259;none;RAC Refrigeration
2025/07/18;2259;none;Interflon
2025/07/18;4176;none;Two Ships Filtration (Pty) Ltd
2025/07/18;4176;none;FLSmidth South Africa (Pty) Ltd
2025/07/18;4176;none;CSV Construction
2025/07/18;4176;none;Delport and Murray CC t/a VM Power Marine
2025/07/18;5369;none;Concord Access Solutions (Pty) Ltd
2025/07/18;20880;none;Sea Harvest Corporation (Pty) Ltd Viking Fishing Division
2025/07/21;1193;none;Overhaul Truck Parts (Pty) Ltd
2025/07/22;2088;none;Wilgin Holdings
2025/07/22;31320;none;High Power Equipment Africa (Pty) Ltd
2025/07/23;1193;none;2BLN (Pty) Ltd
2025/07/23;4176;none;Filter Man Limpopo (Pty) Ltd
2025/07/23;36948;none;Benhaus Mining Services (Pty) Ltd
2025/07/24;597;none;Agro Mining
2025/07/24;970;none;Evron Petroleum
2025/07/24;970;none;Aurum Metals
2025/07/24;3977;none;PPC Cement SA (Pty) Ltd
2025/07/24;4773;none;OPM Industrial Services (Pty) Ltd
2025/07/24;6776;none;PMT Condition Monitoring (Pty) Ltd
2025/07/24;16704;none;Civils 2000 Plant Hire CC
2025/07/24;22183;none;Sany Equipment South Africa (Pty) Ltd
2025/07/24;22183;none;Stuart Coal (Pty) Ltd
2025/07/24;55422;none;Benhaus Mining Services (Pty) Ltd
2025/07/25;-497;none;High Power Equipment Africa (Pty) Ltd
2025/07/25;209;none;Mobi Lab (Pty) Ltd T/A Mobilab
2025/07/25;597;none;Ross Finck
2025/07/25;1193;none;Rus Energy (Pty) Ltd
2025/07/25;1193;none;GM Energy
2025/07/25;1940;none;Evron Petroleum
2025/07/25;1940;none;Perfect Filtration (Pty) Ltd
2025/07/25;1940;none;MBT Petroleum
2025/07/25;2088;none;Delmas Filtration (Pty)Ltd
2025/07/25;3780;none;Komatsu South Africa (Pty) Ltd.
2025/07/25;4176;none;Sky Sands (Pty) Ltd
2025/07/25;4517;none;Apollo Air CC
2025/07/25;5820;none;Perfect Filtration (Pty) Ltd
2025/07/25;8200;none;Sky Sands (Pty) Ltd
2025/07/25;8352;none;H and I Plant (Pty) Ltd
